responsable,estado,escuela,nivel,cct,colonia,alcaldia,trabajos_finales,trabajos_solicitados,modalidad,avance
DGCOP,CONTRATADO,GABRIELA BRIMMER,PREESCOLAR,09DJN0251C,SAN PEDRO XALPA (PBLO),AZCAPOTZALCO,"-REHABILITACION DE NUCLEOS SANITARIOS 
-REHABILITACION DE INSTALACIONES  HIDROSANITARIAS
-REHABILITACION DE CANCELERIA Y HERRERIA 
-REPARACION DE PISOS CERAMICOS 
-REHABILITACION DE ESCALERAS DE EMERGENCIA 
-PINTURA EN FACHADA","-REHABILITACION DE CANCELERIA Y HERRERIA 
-CONSTRUCCION O REHABILITACION DE ESCALERAS DE EMERGENCIA 
-REHABILITACION DE NUCLEOS SANITARIOS 
-PINTURA EN EDIFICIOS Y/ O AULAS 
-REPARACION DE PISOS CERAMICOS
-REHABILITACION DE INSTALACIONES ELECTRICAS",PRESENCIAL,100.00%
DGCOP,CONTRATADO,AMADO NERVO,SECUNDARIA,09DES0174Y,SAN PEDRO XALPA (AMPL) I,AZCAPOTZALCO,"-REHABILITACION DE NUCLEOS SANITARIOS 
-REHABILITACION DE INSTALACIONES  HIDROSANITARIAS
-IMPERMEABILIZACION
- BURLADERO
-PINTURA EN FACHADA
--AULA DIGITAL MIXTLI","-REHABILITACION DE INSTALACIONES HIDROSANITARIAS
-REHABILITACION DE INSTALACIONES ELECTRICAS
-IMPERMEABILIZACION
-REPARACION DE PISOS CERAMICOS",PRESENCIAL,100.00%
DGCOP,CONTRATADO,ESTADO DE GUANAJUATO,PRIMARIA,09DPR1613T,SAN ANDRES (PBLO),AZCAPOTZALCO,"-REHABILITACION DE NUCLEOS SANITARIOS 
-REHABILITACION DE INSTALACIONES  ELECTRICAS
-REHABILITACION DE MURO PERIMETRAL
-REHABILITACION  DE PISOS, ANDADORES O PATIOS
-REHABILITACION DE CANCELERIA Y HERRERIA 
-REPARACION DE PISOS CERAMICOS 
- BURLADERO
-PINTURA EN FACHADA
-AULA DIGITAL MIXTLI","-REHABILITACION DE MURO PERIMETRAL
-OTROS (CONSERJERIA, TECHO TE ENTRADA)
-REHABILITACION DE INSTALACIONES ELECTRICAS
-REPARACION DE PISOS CERAMICOS 
-REHABILITACION DE NUCLEOS SANITARIOS
-REHABILITACION DE CANCELERIA Y HERRERIA",PRESENCIAL EN OTRO PLANTEL,100.00%
DGCOP,CONTRATADO,LIBERACION CAMPESINA,PRIMARIA,09DPR1654T,PROVIDENCIA,AZCAPOTZALCO,"- REHABILITACIÓN DE NUCLEOS SANITARIOS
- REHABILITACIÓN DE INSTALACIONES HIDROSANITARIAS
- REHABILITACIÓN DE INSTALACIONES ELECTRICAS
- IMPERMEABILIZACIÓN 
- REHABILITACIÓN DE CANCELERIA Y HERRERIA
- BURLADERO
- PINTURA EN FACHADA
- AULA DIGITAL (PINTURA Y CONTACTO PARA PROYECTOR)","-REHABILITACION DE NUCLEOS SANITARIOS 
-REHABILITACION DE INSTALACIONES HIDROSANITARIAS
-REHABILITACION DE CANCELERIA Y HERRERIA 
-REPARACION DE PISOS CERAMICOS 
-REHABILITACION DE MURO PERIMETRAL",EN LINEA,99.04%
DGCOP,CONTRATADO,CLOTILDE GONZÁLEZ GARCÍA,PREESCOLAR,09DJN0790Z,SANTA BARBARA (PBLO),AZCAPOTZALCO,"- REHABILITACIÓN DE NUCLEOS SANITARIOS
- REHABILITACIÓN DE INSTALACIONES ELECTRICAS
- IMPERMEABILIZACIÓN 
- REHABILITACIÓN DE CANCELERIA Y HERRERIA
- REPARACIÓN DE PISOS CERAMICOS 
- PINTURA EN EDIFICIOS Y/O AULAS 
- OTROS (PROTECCIÓN DE POSTES, BEBEDERO, RESANES)
- POSTE
- BURLADERO
- PINTURA EN FACHADA","-REHABILITACION DE INSTALACIONES ELECTRICA
-CONSTRUCCION O REHABILITACION DE CUBIERTAS MANTENIMIENTO
-IMPERMEABILIZACION
-OTRO (REHABILITACION DE CASA DE JUEGOS)
-REHABILITACION DE NUCLEOS SANITARIOS
-REHABILITACION DE MURO PERIMETRAL",PRESENCIAL,100.00%
DGCOP,CONTRATADO,AZCAPOTZALCO,SECUNDARIA,09DES0203C,SANTA BARBARA (PBLO),AZCAPOTZALCO,"- REHABILITACIÓN DE NUCLEOS SANITARIOS
- REHABILITACIÓN DE INSTALACIONES ELECTRICAS
- REHABILITACIÓN DE CANCELERIA Y HERRERIA
- REPARACIÓN DE PISOS CERAMICOS 
- PINTURA EN EDIFICIOS Y/O AULAS 
- PINTURA EN FACHADA
- AULA DIGITAL (PINTURA)","-REHABILITACION DE INSTALACIONES HIDROSANITARIAS
-REHABILITACION DE NUCLEOS SANITARIOS 
-OTROS (PERFILADO DE LOSAS)
-REHABILITACION DE PISOS, ANDADORES O PATIOS
-PINTURA EN EDIFICIOS Y/ O AULAS 
-REHABILITACION DE INSTALACIONES ELECTRICAS",PRESENCIAL,100.00%
DGCOP,CONTRATADO,HERMINIO KENNY,PREESCOLAR,09DJN0787M,SAN ANDRES (PBLO),AZCAPOTZALCO,"- REHABILITACIÓN DE NUCLEOS SANITARIOS
- REHABILITACIÓN DE INSTALACIONES HIDROSANITARIAS
- REHABILITACIÓN DE INSTALACIONES ELECTRICAS
- IMPERMEABILIZACIÓN 
- REHABILITACIÓN DE CANCELERIA Y HERRERIA
- PINTURA EN EDIFICIOS Y/O AULAS 
- OTROS (REPARACIÓN DE HUMEDAD EN MUROS)
- POSTE
- BURLADERO
- PINTURA EN FACHADA","-REHABILITACION DE PISOS, ANDADORES O PATIOS
-IMPERMEABILIZACION
-REHABILITACION DE INSTALACIONES ELECTRICAS
-REHABILITACION DE INSTALACIONES ELECTRICAS
-REHABILITACION DE MURO PERIMETRAL
-REHABILITACION DE CANCELERIA Y HERRERIA",PRESENCIAL EN OTRO PLANTEL,100.00%
DGCOP,CONTRATADO,HÉROES DEL SUR,PRIMARIA,09DPR1641P,SAN ANDRES (PBLO),AZCAPOTZALCO,"- REHABILITACIÓN DE CANCELERIA Y HERRERIA
- PINTURA EN EDIFICIOS Y/O AULAS 
- OTROS (CANALON EN EDIFICIO)
- POSTE
- BURLADERO
- AULA DIGITAL (PINTURA Y CANCELERIA)","-REHABILITACION DE CANCELERIA Y HERRERIA 
-REHABILITACION DE INSTALACIONES ELECTRICAS
-CONSTRUCCION DE AULAS DE USOS MULTIPLES 
-OTROS (CANALON EDIFICIOS)
-PINTURA EN EDIFICIOS Y/ O AULAS",PRESENCIAL,98.74%
DGCOP,CONTRATADO,TOPILLI,PREESCOLAR,09DJN0639D,SAN MIGUEL TOPILEJO (PBLO),TLALPAN,"- REHABILITACIÓN DE NUCLEOS SANITARIOS
- PINTURA EN EDIFICIOS Y/O AULAS 
- CONSTRUCCIÓN DE AULAS DE USUS MULTIPLES
- OTROS (APLANADO EN MUROS)
- PINTURA EN FACHADA","-OTROS (CONSTRUCCIÓN DE SALIDA DE EMERGENCIA)
-REHABILITACION DE NUCLEOS SANITARIOS
-PINTURA EN EDIFICIOS Y/ O AULAS 
-CONSTRUCCION DE AULAS DE USOS MULTIPLES 
-OTROS (CONSTRUCCION DE BAÑOS MAESTROS)
-IMPERMEABILIZACION",PRESENCIAL,90.00%
DGCOP,CONTRATADO,PUERTO DE ALVARADO,SECUNDARIA,09DES0181H,PEDREGAL DE SN NICOLAS 4A SECC II,TLALPAN,"- IMPERMEABILIZACIÓN 
- CONSTRUCCIÓN DE CUBIERTA EN PATIO
- REHABILITACIÓN DE CUBIERTA EN PATIO
- PINTURA EN EDIFICIOS Y/O AULAS 
- OTROS (LAMINA PINTRO)
- POSTE
- BURLADERO
- PINTURA EN FACHADA","-REHABILITACION DE PISOS, ANDADORES O PATIOS
-REHABILITACION DE ESCALERAS DE EMERGENCIA 
-IMPERMEABILIZACION
-REHABILITACION DE NUCLEOS SANITARIOS",PRESENCIAL,100.00%
DGCOP,CONTRATADO,PROFRA. CONCEPCION TARAZAGA COLOMER,PRIMARIA,09DPR4008H,PEDREGAL DE SN NICOLAS 3A SECC,TLALPAN,"- REHABILITACIÓN DE INSTALACIONES ELECTRICAS
- REHABILITACIÓN DE CUBIERTA EN PATIO
- REHABILITACIÓN DE PISOS, ANDADORES Y PATIOS
- REHABILITACIÓN DE CANCELERIA Y HERRERIA
- PINTURA EN EDIFICIOS Y/O AULAS 
- OTROS (RESANE DE MARQUESINAS)
- PINTURA EN FACHADA","-REHABILITACION DE INSTALACIONES ELECTRICAS
-REHABILITACION DE CANCELERIA Y HERRERIA 
-REHABILITACION DE CUBIERTAS MANTENIMIENTO
-CONSTRUCCION DE AULAS DE USOS MULTIPLES",PRESENCIAL,100.00%
DGCOP,CONTRATADO,PROFR. PEDRO LOREDO ORTEGA,PRIMARIA,09DPR2640X,PEDREGAL DE SN NICOLAS 1A SECC,TLALPAN,"- REHABILITACIÓN DE CANCELERIA Y HERRERIA
- REPARACIÓN DE PISOS CERAMICOS 
- PINTURA EN EDIFICIOS Y/O AULAS 
- PINTURA EN FACHADA","-REHABILITACION DE ESCALERAS DE EMERGENCIA
-REPARACION DE PISOS CERAMICOS
-REHABILITACION DE CANCELERIA Y HERRERIA
-PINTURA EN EDIFICIOS Y/ O AULAS  
-REHABILITACION DE PISOS, ANDADORES O PATIOS",PRESENCIAL,99.00%
DGCOP,CONTRATADO,TLACOTALPAN,SECUNDARIA,09DES0281G,CUCHILLA DE PADIERNA,TLALPAN,"- REHABILITACIÓN DE NUCLEOS SANITARIOS
- REHABILITACIÓN DE INSTALACIONES ELECTRICAS
- IMPERMEABILIZACIÓN 
- REHABILITACIÓN DE CUBIERTA EN PATIO
- REHABILITACIÓN DE CANCELERIA Y HERRERIA
- PINTURA EN EDIFICIOS Y/O AULAS 
- POSTE
- BURLADERO","-IMPERMEABILIZACION
-REHABILITACION DE INSTALACIONES ELECTRICAS
-PINTURA EN EDIFICIOS Y/ O AULAS 
-REHABILITACION DE NUCLEOS SANITARIOS",PRESENCIAL,99.00%
DGCOP,CONTRATADO,CENTRO DE ATENCIÓN MÚLTIPLE No. 15,ESPECIAL- CAM,09DML0062J,BELISARIO DOMINGUEZ,TLALPAN,"- REHABILITACIÓN DE NUCLEOS SANITARIOS
- REHABILITACIÓN DE INSTALACIONES ELECTRICAS
- REHABILITACIÓN DE MURO PERIMETRAL
- REHABILITACIÓN DE CUBIERTA EN PATIO
- PINTURA EN EDIFICIOS Y/O AULAS 
- OTROS (CONSTRUCCIÓN DE BODEGA)","REHABILITACION DE MURO PERIMETRAL
REHABILITACION DE NUCLEOS SANITARIOS 
REHABILITACION DE CANCELERIA Y HERRERIA 
OTROS (MANTENIMIENTO DE CUBIERTA)
CONSTRUCCION DE AULAS DE USOS MULTIPLES",PRESENCIAL,100.00%
DGCOP,CONTRATADO,ESCUELA DE PARTICIPACIÓN SOCIAL NUMERO 5,PRIMARIA,09DIX0035E,TLALPAN CENTRO,TLALPAN,"- IMPERMEABILIZACIÓN 
- REHABILITACIÓN DE CANCELERIA Y HERRERIA
- OTROS (REPARACIÓN DE MUROS Y COLOCACIÓN DE POLICARBONATO)","CONSTRUCCION DE AULAS DE USOS MULTIPLES 
IMPERMEABILIZACION
CONSTRUCCION O REHABILITACION DE CUBIERTAS MANTENIMIENTO
PINTURA EN EDIFICIOS Y/ O AULAS",EN LINEA,100.00%
DGCOP,CONTRATADO,MAURITANIA,PRIMARIA,09DPR2233R,SAN MIGUEL TOPILEJO (PBLO),TLALPAN,"- CONSTRUCCIÓN DE CUBIERTA EN PATIO
- REHABILITACIÓN DE ESCALERAS DE EMERGENCIA 
- OTROS (RAMPA SILLA DE RUEDAS)
- POSTE
- BURLADERO
- PINTURA EN FACHADA","CONSTRUCCION O REHABILITACION DE CUBIERTAS MANTENIMIENTO
REHABILITACION DE ESCALERAS DE EMERGENCIA 
PINTURA EN EDIFICIOS Y/ O AULAS 
REHABILITACION DE INSTALACIONES HIDROSANITARIAS
REHABILITACION DE MURO PERIMETRAL",HIBRIDO,80.00%
DGCOP,CONTRATADO,DR. AGUSTIN RIVERA,PRIMARIA,09DPR2505S,CENTRO VIII,CUAUHTEMOC,"- IMPERMEABILIZACIÓN 
- PINTURA EN EDIFICIOS Y/O AULAS 
- POSTE
- BURLADERO","-IMPERMEABILIZACION
-REHABILITACION DE PISOS, ANDADORES O PATIOS
-REHABILITACION DE NUCLEOS SANITARIOS 
-REHABILITACION DE INSTALACIONES HIDROSANITARIAS
-REHABILITACION DE ESCALERAS DE EMERGENCIA",HIBRIDO,98.00%
DGCOP,CONTRATADO,MANUEL LOPEZ COTILLA,PRIMARIA,09DPR2525F,ROMA NORTE I,CUAUHTEMOC,"- REHABILITACIÓN DE NUCLEOS SANITARIOS
- REHABILITACIÓN DE INSTALACIONES ELECTRICAS
- IMPERMEABILIZACIÓN 
- REHABILITACIÓN DE PISOS, ANDADORES Y PATIOS
- REHABILITACIÓN DE CANCELERIA Y HERRERIA 
- OTROS (REHABILITACIÓN DE RED ELECTRICA)
- PINTURA EN FACHADA","-IMPERMEABILIZACION
-REHABILITACION DE CANCELERIA Y HERRERIA 
-REHABILITACION DE INSTALACIONES ELECTRICAS
-CONSTRUCCION DE AULAS DE USOS MULTIPLES 
-REHABILITACION DE INSTALACIONES HIDROSANITARIAS
-OTROS (RAMPA)",PRESENCIAL,98.00%
DGCOP,CONTRATADO,TONATIUH,PREESCOLAR,09DJN0303S,CENTRO III,CUAUHTEMOC,"- REHABILITACIÓN DE NUCLEOS SANITARIOS
- REHABILITACIÓN DE INSTALACIONES HIDROSANITARIAS
- REHABILITACIÓN DE INSTALACIONES ELECTRICAS
- REHABILITACIÓN DE PISOS, ANDADORES Y PATIOS
- REHABILITACIÓN DE CANCELERIA Y HERRERIA
- OTROS (COLADO DE DALAS)
- POSTE
- BURLADERO
- PINTURA EN FACHADA","- REHABILITACIÓN DE NÚCLEOS SANITARIOS
- REHABILITACIÓN DE INSTALACIONES ELÉCTRICAS
- REAHBILITACIÓN DE MURO PERIMETRAL
- IMPERMEABILIZACIÓN
- CONSTRUCCIÓN DE ESCALERA DE EMERGENCIA
- REHABILITACIÓN DE ESCALERAS DE EMERGENCIA",PRESENCIAL EN OTRO PLANTEL,99.00%
DGCOP,CONTRATADO,BENITO JUÁREZ,PRIMARIA,09DPR2241Z,SAN LORENZO ACOPILCO (PBLO),CUAJIMALPA DE MORELOS,"- REHABILITACIÓN DE NUCLEOS SANITARIOS
- IMPERMEABILIZACIÓN 
- REPARACIÓN DE PISOS CERAMICOS 
- PINTURA EN FACHADA","-REPARACION DE PISOS CERAMICOS 
-IMPERMEABILIZACION
-REHABILITACION DE NUCLEOS SANITARIOS 
-REHABILITACION DE CANCELERIA Y HERRERIA 
-REHABILITACION DE INSTALACIONES HIDROSANITARIAS
-PINTURA EN EDIFICIOS Y/ O AULAS",PRESENCIAL,99.00%
DGCOP,CONTRATADO,PORTUGAL,PREESCOLAR,09DJN0520G,SAN MATEO TLALTENANGO (PBLO),CUAJIMALPA DE MORELOS,"- REHABILITACIÓN DE NUCLEOS SANITARIOS
- IMPERMEABILIZACIÓN 
- REHABILITACIÓN DE PISOS, ANDADORES Y PATIOS
- REHABILITACIÓN DE CANCELERIA Y HERRERIA
- POSTE
- BURLADERO
- PINTURA EN FACHADA","-REHABILITACION DE INSTALACIONES HIDROSANITARIAS
-REHABILITACION DE PISOS, ANDADORES O PATIOS
-REHABILITACION DE NUCLEOS SANITARIOS 
-REHABILITACION DE CANCELERIA Y HERRERIA 
-IMPERMEABILIZACION",PRESENCIAL,99.00%
DGCOP,CONTRATADO,MAESTROS DE MÉXICO,PRIMARIA,09DPR2229E,SAN MATEO TLALTENANGO (PBLO),CUAJIMALPA DE MORELOS,"- REHABILITACIÓN DE NUCLEOS SANITARIOS
- IMPERMEABILIZACIÓN 
- REHABILITACIÓN DE CANCELERIA Y HERRERIA
- OTROS
- POSTE
- BURLADERO
- PINTURA EN FACHADA","- OTROS (REHABILITACIÓN DE CISTERNA)
- REHABILITACIÓN DE CANCELERÍA Y HERRERÍA
- REHABILITACIÓN DE INSTALACIONES HIDROSANITARIAS
- IMPERMEABILIZACIÓN
- REHABILITACIÓN DE INSTALACIONES ELÉCTRICAS",PRESENCIAL,99.00%
DGCOP,CONTRATADO,SECUNDARIA FEDERAL,SECUNDARIA,09DES0337S,SANTIAGO TULYEHUALCO (PBLO),XOCHIMILCO,"- IMPERMEABILIZACIÓN 
- CONSTRUCCIÓN DE CUBIERTA EN PATIO
- POSTE
- BURLADERO
- PINTURA EN FACHADA
- AULA DIGITAL","- OTROS (DEMOLER AULAS DE MAESTRO)
- CONSTRUCCIÓN DE CUBIERTA DE PATIO
- REPARACIÓN DE PISOS CERÁMICOS
- PINTURA EN EDIFICIOS Y/O AULAS
- REVISIÓN DE ESCALERAS DE EMERGENCIA
- REHABILITACIÓN DE INSTALACIONES ELÉCTRICAS",PRESENCIAL,99.00%
DGCOP,CONTRATADO,VICENTE GUERRERO,PRIMARIA,09DPR1779A,SAN MATEO TLALTENANGO (PBLO),CUAJIMALPA DE MORELOS,"- IMPERMEABILIZACIÓN 
- REHABILITACIÓN DE CANCELERIA Y HERRERIA
- POSTE
- BURLADERO
- PINTURA EN FACHADA","- IMPERMEABILIZACIÓN
- REPARACIÓN DE PISOS CERÁMICOS
 REHABILITACIÓN DE CANCELERÍA Y HERRERÍA
- SALIDA DE EMERGENCIA
- REVISIÓN DE CAPACIÓN DE AGUA
- REHABILITACIÓN DE NÚCLEOS SANITARIOS",PRESENCIAL,99.00%
DGCOP,CONTRATADO,DOLORES ÁNGELA CASTILLO,SECUNDARIA,09DES0019F,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS,"- REHABILITACIÓN DE INSTALACIONES ELECTRICAS
- IMPERMEABILIZACIÓN 
- POSTE
- BURLADERO
- PINTURA EN FACHADA","-IMPERMEABILIZACION
-REHABILITACION DE INSTALACIONES ELECTRICAS
-CONSTRUCCION O REHABILITACION DE ESCALERAS DE EMERGENCIA 
-REHABILITACION DE INSTALACIONES HIDROSANITARIAS
-OTROS (BEBED3EROS Y PLAFONES)
-REHABILITACION DE PISOS, ANDADORES O PATIOS",PRESENCIAL,99.00%
DGCOP,CONTRATADO,ESCUELA SECUNDARIA TÉCNICA 73,SECUNDARIA,09DST0073S,SAN LORENZO ACOPILCO (PBLO),CUAJIMALPA DE MORELOS,"- REHABILITACIÓN DE MURO PERIMETRAL
- CONSTRUCCIÓN DE CUBIERTA EN PATIO
- POSTE
- BURLADERO
- PINTURA EN FACHADA","-REHABILITACION DE MURO PERIMETRAL
-CONSTRUCCION O REHABILITACION DE CUBIERTAS MANTENIMIENTO
-REHABILITACION DE PISOS, ANDADORES O PATIOS
-CONSTRUCCION O REHABILITACION DE ESCALERAS DE EMERGENCIA
-REHABILITACION DE CANCELERIA Y HERRERIA 
-PINTURA EN EDIFICIOS Y/ O AULAS",PRESENCIAL,99.00%
DGCOP,CONTRATADO,SITIO DE CUAUTLA,PRIMARIA,09DPR0020B,LOMAS DE MEMETLA,CUAJIMALPA DE MORELOS,"- REHABILITACIÓN DE INSTALACIONES HIDROSANITARIAS
- CONSTRUCCIÓN DE CUBIERTA EN PATIO
- REHABILITACIÓN DE CANCELERIA Y HERRERIA
- POSTE
- BURLADERO
- PINTURA EN FACHADA","-CONSTRUCCION O REHABILITACION DE CUBIERTAS MANTENIMIENTO
-REHABILITACION DE INSTALACIONES HIDROSANITARIAS
-PINTURA EN EDIFICIOS Y/ O AULAS 
-IMPERMEABILIZACION
-REHABILITACION DE CANCELERIA Y HERRERIA",PRESENCIAL,99.00%
DGCOP,CONTRATADO,RAFAELA SUAREZ,PRIMARIA,09DPR1685M,TACUBA,MIGUEL HIDALGO,"- REHABILITACIÓN DE NUCLEOS SANITARIOS
- REHABILITACIÓN DE INSTALACIONES HIDROSANITARIAS
- REHABILITACIÓN DE CANCELERIA Y HERRERIA
- POSTE
- BURLADERO
- PINTURA EN FACHADA","-REHABILITACION DE NUCLEOS SANITARIOS
-OTROS (REHABILITACIÓN DE VIDRIO BLOCK)
-REHABILITACION DE CANCELERIA Y HERRERIA 
-OTROS (CIRCUITO CERRADO)
-REHABILITACION DE MURO PERIMETRAL",PRESENCIAL,99.00%
DGCOP,CONTRATADO,ICHCATEOPAN,PRIMARIA,09DPR1708G,TACUBA,MIGUEL HIDALGO,"- REHABILITACIÓN DE PISOS, ANDADORES Y PATIOS
- POSTE
- BURLADERO
- PINTURA EN FACHADA","-REHABILITACION DE INSTALACIONES ELECTRICAS
-REHABILITACION DE PISOS, ANDADORES O PATIOS
-CONSTRUCCION O REHABILITACION DE CUBIERTAS 
-OTROS (REHABILITACIÓN DE MARQUESINA)
-REHABILITACION DE MURO PERIMETRAL",PRESENCIAL,99.00%
DGCOP,CONTRATADO,LIBRADO RIVERA GODINEZ,SECUNDARIA,09DES0274X,PARAISO,IZTAPALAPA,"- REHABILITACIÓN DE INSTALACIONES HIDROSANITARIAS
- REHABILITACIÓN DE INSTALACIONES ELECTRICAS
- REHABILITACIÓN DE MURO PERIMETRAL
- REHABILITACIÓN DE PISOS, ANDADORES Y PATIOS
- REHABILITACIÓN DE CANCELERIA Y HERRERIA
- OTROS (PINTURA EN BODEGA)
- POSTE
- PINTURA EN FACHADA","-REHABILITACION DE PISOS, ANDADORES O PATIOS
-REHABILITACION DE MURO PERIMETRAL
-CONSTRUCCION O REHABILITACION DE CUBIERTAS 
-REHABILITACION DE CANCELERIA Y HERRERIA",PRESENCIAL,99.00%
DGCOP,CONTRATADO,TEMACHTILOYAN,PREESCOLAR,09DJN1173W,LOMAS DE SAN LORENZO I,IZTAPALAPA,"- REHABILITACIÓN DE NUCLEOS SANITARIOS
- REHABILITACIÓN DE INSTALACIONES HIDROSANITARIAS
- REHABILITACIÓN DE MURO PERIMETRAL
- REHABILITACIÓN DE PISOS, ANDADORES Y PATIOS
- REHABILITACIÓN DE CANCELERIA Y HERRERIA
- REPARACIÓN DE PISOS CERAMICOS 
- PINTURA EN EDIFICIOS Y/O AULAS 
- POSTE
- BURLADERO
- PINTURA EN FACHADA","-REHABILITACION DE MURO PERIMETRAL
-CONSTRUCCION O REHABILITACION DE CUBIERTAS 
-OTROS (JUNTAS Y PASAMANOS)
-OTROS (MALLA Y CONSERTINA)
-REHABILITACION DE INSTALACIONES HIDROSANITARIAS
-OTROS PISO DUELA EN LUDOTECA)",PRESENCIAL,100.00%
DGCOP,CONTRATADO,PROFR. JOSÉ ROMERO Y FUENTES,PRIMARIA,09DPR2817U,LOMAS DE SAN LORENZO II,IZTAPALAPA,"- REHABILITACIÓN DE NUCLEOS SANITARIOS
- REHABILITACIÓN DE INSTALACIONES ELECTRICAS
- IMPERMEABILIZACIÓN 
- REHABILITACIÓN DE PISOS, ANDADORES Y PATIOS
- REHABILITACIÓN DE CANCELERIA Y HERRERIA
- REPARACIÓN DE PISOS CERAMICOS 
- PINTURA EN EDIFICIOS Y/O AULAS 
- REHABILITACIÓN DE AULAS DE USUS MULTIPLES
- POSTE
- BURLADERO
- PINTURA EN FACHADA
- AULA DIGITAL","-REHABILITACION DE NUCLEOS SANITARIOS 
-REHABILITACION DE INSTALACIONES HIDROSANITARIAS
-IMPERMEABILIZACION
-REHABILITACION DE PISOS, ANDADORES O PATIOS
-REHABILITACION DE CANCELERIA Y HERRERIA
-REPARACION DE PISOS CERAMICOS 
-PINTURA EN EDIFICIOS Y/ O AULAS",PRESENCIAL,99.00%
DGCOP,CONTRATADO,FRANCISCO SOSA,PRIMARIA,09DPR4191W,LOMAS DE SAN LORENZO II,IZTAPALAPA,"- REHABILITACIÓN DE NUCLEOS SANITARIOS
- REHABILITACIÓN DE INSTALACIONES HIDROSANITARIAS
- REHABILITACIÓN DE INSTALACIONES ELECTRICAS
- IMPERMEABILIZACIÓN 
- REHABILITACIÓN DE AULAS DE USUS MULTIPLES
- POSTE
- BURLADERO
- PINTURA EN FACHADA
- AULA DIGITAL","-IMPERMEABILIZACION
-PINTURA EN EDIFICIOS Y/ O AULAS 
-OTROS (RAMPA DE ACCESO)
-REHABILITACION DE NUCLEOS SANITARIOS 
-REHABILITACION DE INSTALACIONES ELECTRICAS",PRESENCIAL,84.00%
DGCOP,CONTRATADO,FELIPE CARRILLO PUERTO,PRIMARIA,09DPR5075M,LOMAS DE SAN LORENZO II,IZTAPALAPA,"- REHABILITACIÓN DE NUCLEOS SANITARIOS
- REHABILITACIÓN DE INSTALACIONES ELECTRICAS
- REPARACIÓN DE PISOS CERAMICOS 
- PINTURA EN EDIFICIOS Y/O AULAS 
- POSTE
- BURLADERO
- PINTURA EN FACHADA
- AULA DIGITAL","-REHABILITACION DE INSTALACIONES ELECTRICAS
-OTROS (RAMPA)
-OTROS (PROTECCION EN COLUMAS DE ARCOTECHO)
-REPARACION DE PISOS CERAMICOS 
-PINTURA EN EDIFICIOS Y/ O AULAS 
-REHABILITACION DE MURO PERIMETRAL",PRESENCIAL,99.00%
DGCOP,CONTRATADO,BLAS GALINDO,SECUNDARIA,09DES0314H,LOMAS DE SAN LORENZO II,IZTAPALAPA,"- IMPERMEABILIZACIÓN 
- REHABILITACIÓN DE PISOS, ANDADORES Y PATIOS
- REHABILITACIÓN DE AULAS DE USUS MULTIPLES 
- OTROS (TRATAMIENTO CONTRA HUMEDAD)
- POSTE
- BURLADERO
- PINTURA EN FACHADA
- AULA DIGITAL","-IMPERMEABILIZACION
-OTROS (TRATAMMIENTO ANTISALITRE MURO)
-REHABILITACION DE INSTALACIONES ELECTRICAS
-REPARACION DE PISOS CERAMICOS
-REHABILITACION DE CANCELERIA Y HERRERIA 
-PINTURA EN EDIFICIOS Y/ O AULAS",PRESENCIAL,74.00%
DGCOP,CONTRATADO,PEDRO ROMERO DE TERREROS,PRIMARIA,09DPR1048O,PANTITLAN IV,IZTACALCO,"- REHABILITACIÓN DE NUCLEOS SANITARIOS
- REHABILITACIÓN DE INSTALACIONES HIDROSANITARIAS
- REHABILITACIÓN DE INSTALACIONES ELECTRICAS
- REHABILITACIÓN DE MURO PERIMETRAL
- REHABILITACIÓN DE CANCELERIA Y HERRERIA
- REPARACIÓN DE PISOS CERAMICOS 
- OTROS (BANCAS DE CONCRETO)
- POSTE
- BURLADERO
- PINTURA EN FACHADA
- AULA DIGITAL","-REHABILITACION DE NUCLEOS SANITARIOS 
-REHABILITACION DE INSTALACIONES HIDROSANITARIAS
-REHABILITACION DE CANCELERIA Y HERRERIA 
-REPARACION DE PISOS CERAMICOS 
-REHABILITACION DE INSTALACIONES ELECTRICAS
-OTROS (BANCAS DE CONCRETO)",PRESENCIAL,46.00%
DGCOP,CONTRATADO,ESCUELA SECUNDARIA TÉCNICA 20,SECUNDARIA,09DST0020N,PANTITLAN II,IZTACALCO,"- REHABILITACIÓN DE NUCLEOS SANITARIOS
- REHABILITACIÓN DE INSTALACIONES ELECTRICAS
- IMPERMEABILIZACIÓN 
- POSTE (PLAFÓN DE BIBILIOTECA)
- BURLADERO
- PINTURA EN FACHADA
- AULA DIGITAL","-REHABILITACION DE NUCLEOS SANITARIOS 
-REHABILITACION DE INSTALACIONES ELECTRICAS
-IMPERMEABILIZACION
-PINTURA EN EDIFICIOS Y/ O AULAS 
-CONSTRUCCION O REHABILITACION DE CUBIERTAS MANTENIMIENTO",PRESENCIAL,71.00%
